ticker,Total_Shares,ETF_Count,Holding_ETFs
SHEN,2457627.0,6,"XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IWM罗素小盘股2000指数, IJS小型股600价值"
OVV,2451448.0,7,"XOP石油天然气, IEO美国天然气勘探与生产, SQLT美国小型股质量因子, FLOW美国现金流之王100, LNGX美国天然气, IYE美国能源, MDYV中型市值价值"
STEL,2448565.0,9,"SLYG小型股600成长, SQLT美国小型股质量因子, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, IWM罗素小盘股2000指数, IJT标普小型股600价值, SMLV美国小型股低波动率指数, IJS小型股600价值"
RAL,2445505.0,8,"SLYG小型股600成长, SQLT美国小型股质量因子, SPSM小型股, IGM拓展科技行业, IJT标普小型股600价值, IJS小型股600价值, IYJ美国工业, THRO美国主题轮动"
TECH,2445449.0,9,"EGLE标普 500®美国营收领先, truh医疗保健, SQLT美国小型股质量因子, GNOM基因组学与生物技术, ISCG小型股成长, bbh生物科技, 医疗XLV, XYLG标普 500备兑看涨期权及成长型, IBB纳斯达克生物技术"
SSP,2440190.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
NESR,2432289.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
FTV,2430437.0,7,"EGLE标普 500®美国营收领先, VLUE美国价值因子, EUSA美国等权重, XYLG标普 500备兑看涨期权及成长型, 工业XLI, IYJ美国工业, LGLV美国大盘低波动率指数"
NNOX,2426003.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
EL,2425475.0,3,"EUSA美国等权重, 日常消费_必需XLP, XYLG标普 500备兑看涨期权及成长型"
COST,2425105.0,14,"QUAL美国质量因子, EGLE标普 500®美国营收领先, QYLG纳斯达克 100®备兑看涨期权及成长型, DYNF美国股票因子轮动主动型, QRMI纳斯达克 100®风险管理收益, xrt零售, EUSA美国等权重, KRMA有意识企业, 日常消费_必需XLP, MILN千禧一代消费者, USMV美国最小波动率, XYLG标普 500备兑看涨期权及成长型, THRO美国主题轮动, LGLV美国大盘低波动率指数"
CI,2424495.0,9,"EGLE标普 500®美国营收领先, truh医疗保健, VLUE美国价值因子, EUSA美国等权重, KRMA有意识企业, USMV美国最小波动率, 医疗XLV, XYLG标普 500备兑看涨期权及成长型, THRO美国主题轮动"
RNG,2421702.0,12,"xsw软件, SLYG小型股600成长, XSW软件与服务, XJR标普小型股, FLOW美国现金流之王100, SPSM小型股, IYW美国科技, ISCG小型股成长, IWP中型成长股, IGM拓展科技行业, IJT标普小型股600价值, IJS小型股600价值"
GEV,2416535.0,11,"DYNF美国股票因子轮动主动型, POWR美国电力基础设施, MTUM美国动量因子, EUSA美国等权重, USMV美国最小波动率, ETEC突破性环境解决方案, XYLG标普 500备兑看涨期权及成长型, 工业XLI, IYJ美国工业, THRO美国主题轮动, CNRG清洁能源"
OTIS,2415309.0,6,"EUSA美国等权重, XYLG标普 500备兑看涨期权及成长型, 工业XLI, IYJ美国工业, THRO美国主题轮动, LGLV美国大盘低波动率指数"
EPAC,2412049.0,9,"SLYG小型股600成长, SQLT美国小型股质量因子, XJR标普小型股, SPSM小型股, ISCG小型股成长, IWM罗素小盘股2000指数, IJT标普小型股600价值, SMLV美国小型股低波动率指数, IJS小型股600价值"
SNCY,2405920.0,5,"XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, IWM罗素小盘股2000指数, IJS小型股600价值"
BRBS,2404431.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
WSM,2400809.0,9,"QUAL美国质量因子, EGLE标普 500®美国营收领先, trud可选消费品, 消费电子_非必需XLY, EUSA美国等权重, MILN千禧一代消费者, IWP中型成长股, XYLG标普 500备兑看涨期权及成长型, EBIZ电子商务"
SEI,2398963.0,5,"IEZ美国石油设备及服务, oih石油服务, ISCG小型股成长, node链上经济, IWM罗素小盘股2000指数"
RYAM,2397552.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
KLIC,2396869.0,8,"XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ISCG小型股成长, ESIX标普小型股, IWM罗素小盘股2000指数, IGM拓展科技行业, IJS小型股600价值"
WRD,2395216.0,2,"HAIL智能出行, 人工智能与机器人botz"
PNR,2393582.0,8,"EGLE标普 500®美国营收领先, AQWA清洁水, EUSA美国等权重, XYLG标普 500备兑看涨期权及成长型, 工业XLI, IYJ美国工业, SCZ小型股, LGLV美国大盘低波动率指数"
SPT,2392459.0,4,"xsw软件, XSW软件与服务, IWM罗素小盘股2000指数, SOCL社交媒体 ETF"
NLY,2391407.0,4,"VLUE美国价值因子, EUSA美国等权重, 超级股息SDIV, MDYV中型市值价值"
PSNL,2389659.0,8,"IWC微盘股, IWN罗素 2000 价值, TECB美国科技突破多行业, GNOM基因组学与生物技术, ISCG小型股成长, IWM罗素小盘股2000指数, IBB纳斯达克生物技术, IWC微型股"
LOAR,2387764.0,5,"XAR航空航天与国防, ISCG小型股成长, IWP中型成长股, IYJ美国工业, ITA 航空航天与国防"
SNOW,2386742.0,10,"BAI创新与科技, DYNF美国股票因子轮动主动型, TECB美国科技突破多行业, ARTY人工智能与科技, IYW美国科技, GXPTMSCI 信息技术, EUSA美国等权重, USMV美国最小波动率, IGM拓展科技行业, 人工智能与科技AIQ"
ALRM,2381469.0,13,"xsw软件, SLYG小型股600成长, SQLT美国小型股质量因子, XSW软件与服务, XJR标普小型股, TECB美国科技突破多行业, SPSM小型股, ISCG小型股成长, IWM罗素小盘股2000指数, IGM拓展科技行业, IJT标普小型股600价值, SMLV美国小型股低波动率指数, IJS小型股600价值"
DNUT,2381433.0,2,"IWN罗素 2000 价值, IWM罗素小盘股2000指数"
COHU,2381394.0,9,"XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ISCG小型股成长, ESIX标普小型股, IWM罗素小盘股2000指数, IGM拓展科技行业, SMLV美国小型股低波动率指数, IJS小型股600价值"
SCCO,2380326.0,8,"PICK全球金属与采矿, EART稀土及关键材料, IYM美国基础材料, 稀土及关键材料EART, emet铜和绿色金属, ICOP铜及金属矿业, t铜矿商COPX, THRO美国主题轮动"
ADRO,2376499.0,7,"IWC微盘股, IWN罗素 2000 价值, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWM罗素小盘股2000指数, IBB纳斯达克生物技术, IWC微型股"
BEZ,2374809.0,1,SCZ小型股
SWX,2374333.0,5,"IWN罗素 2000 价值, ISCG小型股成长, IFRA 美国基础设施, IWM罗素小盘股2000指数, MDYV中型市值价值"
FBNC,2373211.0,10,"SLYG小型股600成长, SQLT美国小型股质量因子, KBE银行, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IWM罗素小盘股2000指数, IJT标普小型股600价值, IJS小型股600价值"
LULU,2365983.0,10,"QUAL美国质量因子, EGLE标普 500®美国营收领先, trud可选消费品, 消费电子_非必需XLY, EUSA美国等权重, KRMA有意识企业, MILN千禧一代消费者, IWP中型成长股, XYLG标普 500备兑看涨期权及成长型, FLAG标普 500美国市场领导者前 50 强"
AOSL,2361175.0,10,"IWC微盘股, xsd半导体, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ISCG小型股成长, XSD半导体, IWM罗素小盘股2000指数, IJS小型股600价值, IWC微型股"
PENN,2352983.0,4,"XJR标普小型股, SPSM小型股, ESIX标普小型股, IJS小型股600价值"
KLTR,2351659.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
PBH,2351497.0,8,"SQLT美国小型股质量因子, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IJS小型股600价值"
UTZ,2346291.0,2,"IWN罗素 2000 价值, IWM罗素小盘股2000指数"
KODK,2345591.0,4,"IWC微盘股, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
IRDM,2344904.0,10,"SLYG小型股600成长, XJR标普小型股, FLOW美国现金流之王100, SPSM小型股, ORBX 太空科技, ISCG小型股成长, HAIL智能出行, IWP中型成长股, IJT标普小型股600价值, IJS小型股600价值"
ASGN,2343449.0,9,"xsw软件, SQLT美国小型股质量因子, XSW软件与服务, IWN罗素 2000 价值, SPSM小型股, IWM罗素小盘股2000指数, IGM拓展科技行业, SMLV美国小型股低波动率指数, IJS小型股600价值"
SSM,2340704.0,1,SCZ小型股
PLX,2338076.0,4,"IWC微盘股, IWM罗素小盘股2000指数, SCZ小型股, IWC微型股"
BAP,2326971.0,1,SCZ小型股
ELM,2325002.0,1,SCZ小型股
AORT,2320582.0,11,"IWC微盘股, SLYG小型股600成长, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ISCG小型股成长, ESIX标普小型股, IWM罗素小盘股2000指数, IJT标普小型股600价值, SMLV美国小型股低波动率指数, IWC微型股"
ORI,2319623.0,6,"SQLT美国小型股质量因子, MDYG中型成长股, ISCG小型股成长, IAK美国保险, MDYV中型市值价值, SCZ小型股"
BMBL,2319046.0,3,"IWN罗素 2000 价值, IWM罗素小盘股2000指数, SOCL社交媒体 ETF"
AVNS,2315466.0,8,"SQLT美国小型股质量因子, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IJS小型股600价值"
FRME,2314056.0,3,"KBE银行, IWN罗素 2000 价值, IWM罗素小盘股2000指数"
SEDG,2312866.0,12,"SLYG小型股600成长, CTEC气候科技, XJR标普小型股, POWR美国电力基础设施, SPSM小型股, HAIL智能出行, ESIX标普小型股, IGM拓展科技行业, IJT标普小型股600价值, IJS小型股600价值, CNRG清洁能源, ICLN全球清洁能源"
CEVA,2312048.0,8,"IWC微盘股, xsd半导体, IWN罗素 2000 价值, TECB美国科技突破多行业, 自动驾驶及电动汽车DRIV, XSD半导体, IWM罗素小盘股2000指数, IWC微型股"
BWP,2310883.0,1,SCZ小型股
BV,2310670.0,2,"IWN罗素 2000 价值, IWM罗素小盘股2000指数"
ITRI,2310086.0,11,"SLYG小型股600成长, XJR标普小型股, IWN罗素 2000 价值, POWR美国电力基础设施, SPSM小型股, ISCG小型股成长, ESIX标普小型股, IWM罗素小盘股2000指数, IGM拓展科技行业, IJT标普小型股600价值, IJS小型股600价值"
AXON,2307047.0,11,"IDEF国防工业主动型, EGLE标普 500®美国营收领先, XAR航空航天与国防, QYLG纳斯达克 100®备兑看涨期权及成长型, QRMI纳斯达克 100®风险管理收益, EUSA美国等权重, IWP中型成长股, XYLG标普 500备兑看涨期权及成长型, 工业XLI, IYJ美国工业, ITA 航空航天与国防"
MGDL,2305466.0,1,SCZ小型股
EPC,2298847.0,6,"XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IWM罗素小盘股2000指数, IJS小型股600价值"
EVEX,2295963.0,2,"ISCG小型股成长, IWM罗素小盘股2000指数"
VLTO,2295123.0,7,"evx环境服务, EUSA美国等权重, IWP中型成长股, XYLG标普 500备兑看涨期权及成长型, 工业XLI, IYJ美国工业, THRO美国主题轮动"
TRY,2293219.0,2,"PICK全球金属与采矿, ICLN全球清洁能源"
FIVN,2289137.0,5,"xsw软件, XSW软件与服务, FLOW美国现金流之王100, IWM罗素小盘股2000指数, IGM拓展科技行业"
ASML,2288774.0,7,"SMH 半导体, QYLG纳斯达克 100®备兑看涨期权及成长型, QRMI纳斯达克 100®风险管理收益, XNTK科技, ibot机器人, SOXX 半导体, CHPXAI 半导体&量子"
DGII,2287698.0,12,"IWC微盘股, SLYG小型股600成长, SQLT美国小型股质量因子, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ISCG小型股成长, IWM罗素小盘股2000指数, IGM拓展科技行业, IJT标普小型股600价值, SMLV美国小型股低波动率指数, IWC微型股"
SRG,2287264.0,1,SCZ小型股
FGP,2286996.0,1,SCZ小型股
RPAY,2281063.0,2,"IWN罗素 2000 价值, IWM罗素小盘股2000指数"
HTLD,2279014.0,6,"XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, IWM罗素小盘股2000指数, SMLV美国小型股低波动率指数, IJS小型股600价值"
BLMN,2278544.0,2,"IWN罗素 2000 价值, IWM罗素小盘股2000指数"
BWIN,2278071.0,2,"ISCG小型股成长, IWM罗素小盘股2000指数"
MVNE,2277726.0,1,SCZ小型股
UCTT,2276171.0,7,"XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ISCG小型股成长, IWM罗素小盘股2000指数, IGM拓展科技行业, IJS小型股600价值"
ABNB,2276155.0,8,"QYLG纳斯达克 100®备兑看涨期权及成长型, genz 数字原生经济, QRMI纳斯达克 100®风险管理收益, trud可选消费品, 消费电子_非必需XLY, EUSA美国等权重, MILN千禧一代消费者, XYLG标普 500备兑看涨期权及成长型"
FCT,2276089.0,2,"IDEF国防工业主动型, SCZ小型股"
BRO,2270324.0,6,"EGLE标普 500®美国营收领先, truf金融, EUSA美国等权重, IWP中型成长股, XYLG标普 500备兑看涨期权及成长型, 金融XLF"
REG,2269663.0,7,"EGLE标普 500®美国营收领先, ISCG小型股成长, EUSA美国等权重, 房地产XLRE, XYLG标普 500备兑看涨期权及成长型, SCZ小型股, LGLV美国大盘低波动率指数"
RNW,2269516.0,2,"CNRG清洁能源, ICLN全球清洁能源"
BDX,2269428.0,7,"EGLE标普 500®美国营收领先, truh医疗保健, VLUE美国价值因子, EUSA美国等权重, 医疗XLV, XYLG标普 500备兑看涨期权及成长型, LGLV美国大盘低波动率指数"
DLX,2258747.0,6,"XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IWM罗素小盘股2000指数, IJS小型股600价值"
ADTN,2257690.0,5,"IWC微盘股, IWM罗素小盘股2000指数, IGM拓展科技行业, IDGT美国数字基础设施及房地产, IWC微型股"
INVP,2256684.0,1,SCZ小型股
TOI,2254461.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
UDMY,2253251.0,1,IWM罗素小盘股2000指数
CRPU,2252600.0,1,SCZ小型股
ATAI,2249602.0,2,"ISCG小型股成长, IBB纳斯达克生物技术"
NWN,2248722.0,9,"SLYG小型股600成长, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IFRA 美国基础设施, IWM罗素小盘股2000指数, IJT标普小型股600价值, IJS小型股600价值"
PCRX,2245715.0,9,"SLYG小型股600成长, SQLT美国小型股质量因子, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IWM罗素小盘股2000指数, IJT标普小型股600价值, SMLV美国小型股低波动率指数"
TBBK,2245352.0,9,"SLYG小型股600成长, SQLT美国小型股质量因子, KBE银行, XJR标普小型股, SPSM小型股, ISCG小型股成长, ESIX标普小型股, IWM罗素小盘股2000指数, IJT标普小型股600价值"
PI,2245095.0,10,"SLYG小型股600成长, smhx无晶圆半导体, xsd半导体, XJR标普小型股, SPSM小型股, ISCG小型股成长, XSD半导体, IWM罗素小盘股2000指数, IGM拓展科技行业, IJT标普小型股600价值"
SOBO,2244947.0,1,能源基础设施MLPX
HTBK,2238631.0,5,"IWC微盘股, SQLT美国小型股质量因子, IWN罗素 2000 价值, IWM罗素小盘股2000指数, IWC微型股"
HBR,2238561.0,1,SCZ小型股
INSW,2236803.0,7,"SLYG小型股600成长, SQLT美国小型股质量因子, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, IWM罗素小盘股2000指数, IJT标普小型股600价值"
PNW,2234017.0,6,"公用事业XLU, EGLE标普 500®美国营收领先, POWR美国电力基础设施, IFRA 美国基础设施, XYLG标普 500备兑看涨期权及成长型, 美国电器化ZAP"
HQY,2230049.0,4,"MDYG中型成长股, ISCG小型股成长, IWM罗素小盘股2000指数, THRO美国主题轮动"
L,2227871.0,10,"EGLE标普 500®美国营收领先, VLUE美国价值因子, truf金融, EUSA美国等权重, USMV美国最小波动率, XYLG标普 500备兑看涨期权及成长型, 金融XLF, IAK美国保险, THRO美国主题轮动, LGLV美国大盘低波动率指数"
CHWY,2225141.0,6,"SQLT美国小型股质量因子, MDYG中型成长股, xrt零售, ISCG小型股成长, IWP中型成长股, MDYV中型市值价值"
AVR,2218634.0,3,"IWC微盘股, IWM罗素小盘股2000指数, IWC微型股"
UA,2216200.0,3,"XJR标普小型股, SPSM小型股, IJS小型股600价值"
RZLT,2215665.0,5,"IWC微盘股, IWN罗素 2000 价值, ISCG小型股成长, IWM罗素小盘股2000指数, IWC微型股"
CTRI,2215500.0,3,"ISCG小型股成长, IFRA 美国基础设施, IWM罗素小盘股2000指数"
DOLE,2213278.0,2,"IWN罗素 2000 价值, IWM罗素小盘股2000指数"
AZTA,2212662.0,10,"SLYG小型股600成长, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ISCG小型股成长, ESIX标普小型股, IWM罗素小盘股2000指数, IJT标普小型股600价值, SMLV美国小型股低波动率指数, IJS小型股600价值"
IR,2208893.0,5,"EUSA美国等权重, XYLG标普 500备兑看涨期权及成长型, 工业XLI, IYJ美国工业, THRO美国主题轮动"
LDA,2201406.0,1,SCZ小型股
HVN,2201142.0,1,SCZ小型股
CWH,2200233.0,3,"xrt零售, ISCG小型股成长, IWM罗素小盘股2000指数"
IRES,2198941.0,1,SCZ小型股
RIGL,2194839.0,7,"IWC微盘股, TECB美国科技突破多行业, XBI生物科技, IWM罗素小盘股2000指数, IBB纳斯达克生物技术, 生物技术XBI, IWC微型股"
NWE,2191990.0,8,"IWN罗素 2000 价值, MDYG中型成长股, POWR美国电力基础设施, IFRA 美国基础设施, IWM罗素小盘股2000指数, 美国电器化ZAP, SMLV美国小型股低波动率指数, MDYV中型市值价值"
EWTX,2187051.0,3,"ISCG小型股成长, IWM罗素小盘股2000指数, IBB纳斯达克生物技术"
DCOM,2185063.0,8,"IWC微盘股, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ESIX标普小型股, IWM罗素小盘股2000指数, IJS小型股600价值, IWC微型股"
VERX,2184733.0,6,"xsw软件, XSW软件与服务, TECB美国科技突破多行业, ISCG小型股成长, IWM罗素小盘股2000指数, IGM拓展科技行业"
RSI,2184459.0,2,"ISCG小型股成长, IWM罗素小盘股2000指数"
GVA,2183304.0,10,"SLYG小型股600成长, XJR标普小型股, IWN罗素 2000 价值, SPSM小型股, ISCG小型股成长, ESIX标普小型股, IFRA 美国基础设施, IWM罗素小盘股2000指数, IJT标普小型股600价值, SMLV美国小型股低波动率指数"
